Ackerman,Present,
Adams,Present,
Aderholt,Present,
Akin,Present,
Alexander,Present,
Altmire,Present,
Amash,Present,
Andrews,Present,
Austria,Present,
Baca,Present,
Bachmann,Present,
Bachus,Present,
Baldwin,Present,
Barletta,Present,
Barrow,Present,
Bartlett,Present,
Barton (TX),Present,
Bass (CA),Present,
Bass (NH),Present,
Becerra,Present,
Benishek,Present,
Berg,Present,
Berkley,Present,
Berman,Present,
Biggert,Present,
Bilbray,Present,
Bilirakis,Present,
Bishop (GA),Present,
Bishop (NY),Present,
Bishop (UT),Present,
Black,Present,
Blackburn,Present,
Blumenauer,Present,
Boehner,Present,
Bonner,Present,
Bono Mack,Present,
Boren,Present,
Boswell,Present,
Boustany,Present,
Brady (PA),Present,
Brady (TX),Present,
Braley (IA),Present,
Brooks,Present,
Broun (GA),Present,
Brown (FL),Present,
Buchanan,Present,
Bucshon,Present,
Buerkle,Present,
Burgess,Present,
Burton (IN),Present,
Butterfield,Present,
Calvert,Present,
Camp,Present,
Campbell,Present,
Canseco,Present,
Cantor,Present,
Capito,Present,
Capps,Present,
Capuano,Present,
Cardoza,Present,
Carnahan,Present,
Carney,Present,
Carson (IN),Present,
Carter,Present,
Cassidy,Present,
Castor (FL),Present,
Chabot,Present,
Chaffetz,Present,
Chandler,Present,
Chu,Present,
Cicilline,Present,
Clarke (MI),Present,
Clarke (NY),Present,
Clay,Present,
Cleaver,Present,
Clyburn,Present,
Coble,Present,
Coffman (CO),Present,
Cohen,Present,
Cole,Present,
Conaway,Present,
Connolly (VA),Present,
Conyers,Present,
Cooper,Present,
Costa,Present,
Costello,Present,
Courtney,Present,
Cravaack,Present,
Crawford,Present,
Crenshaw,Present,
Critz,Present,
Crowley,Present,
Cuellar,Present,
Culberson,Present,
Cummings,Present,
Davis (CA),Present,
Davis (IL),Present,
Davis (KY),Present,
DeGette,Present,
DeLauro,Present,
Denham,Present,
Dent,Present,
DesJarlais,Present,
Deutch,Present,
Diaz-Balart,Present,
Dicks,Present,
Dingell,Present,
Doggett,Present,
Dold,Present,
Donnelly (IN),Present,
Doyle,Present,
Dreier,Present,
Duffy,Present,
Duncan (SC),Present,
Duncan (TN),Present,
Edwards,Present,
Ellison,Present,
Ellmers,Present,
Emerson,Present,
Engel,Present,
Eshoo,Present,
Farenthold,Present,
Farr,Present,
Fattah,Present,
Filner,Present,
Fincher,Present,
Fitzpatrick,Present,
Flake,Present,
Fleischmann,Present,
Fleming,Present,
Flores,Present,
Forbes,Present,
Fortenberry,Present,
Foxx,Present,
Frank (MA),Present,
Franks (AZ),Present,
Frelinghuysen,Present,
Fudge,Present,
Gallegly,Present,
Garamendi,Present,
Gardner,Present,
Garrett,Present,
Gerlach,Present,
Gibbs,Present,
Gibson,Present,
Giffords,Present,
Gingrey (GA),Present,
Gohmert,Present,
Gonzalez,Present,
Goodlatte,Present,
Gosar,Present,
Gowdy,Present,
Granger,Present,
Graves (GA),Present,
Graves (MO),Present,
Green, Al,Present,
Green, Gene,Present,
Griffin (AR),Present,
Griffith (VA),Present,
Grijalva,Present,
Grimm,Present,
Guinta,Present,
Guthrie,Present,
Gutierrez,Present,
Hall,Present,
Hanabusa,Present,
Hanna,Present,
Harman,Present,
Harper,Present,
Harris,Present,
Hartzler,Present,
Hastings (FL),Present,
Hastings (WA),Present,
Hayworth,Present,
Heck,Present,
Heinrich,Present,
Heller,Present,
Hensarling,Present,
Herger,Present,
Herrera Beutler,Present,
Higgins,Present,
Himes,Present,
Hinchey,Present,
Hinojosa,Present,
Hirono,Present,
Holden,Present,
Holt,Present,
Honda,Present,
Hoyer,Present,
Huelskamp,Present,
Huizenga (MI),Present,
Hultgren,Present,
Hunter,Present,
Hurt,Present,
Inslee,Present,
Israel,Present,
Issa,Present,
Jackson (IL),Present,
Jackson Lee (TX),Present,
Jenkins,Present,
Johnson (GA),Present,
Johnson (IL),Present,
Johnson (OH),Present,
Johnson, E. B.,Present,
Johnson, Sam,Present,
Jones,Present,
Jordan,Present,
Kaptur,Present,
Keating,Present,
Kelly,Present,
Kildee,Present,
Kind,Present,
King (IA),Present,
King (NY),Present,
Kingston,Present,
Kinzinger (IL),Present,
Kissell,Present,
Kline,Present,
Kucinich,Present,
Labrador,Present,
Lamborn,Present,
Lance,Present,
Landry,Present,
Langevin,Present,
Lankford,Present,
Larsen (WA),Present,
Larson (CT),Present,
Latham,Present,
LaTourette,Present,
Latta,Present,
Lee (CA),Present,
Lee (NY),Present,
Levin,Present,
Lewis (CA),Present,
Lewis (GA),Present,
Lipinski,Present,
LoBiondo,Present,
Loebsack,Present,
Lofgren, Zoe,Present,
Long,Present,
Lowey,Present,
Lucas,Present,
Luetkemeyer,Present,
Luján,Present,
Lummis,Present,
Lungren, Daniel E.,Present,
Lynch,Present,
Mack,Present,
Maloney,Present,
Manzullo,Present,
Marchant,Present,
Marino,Present,
Markey,Present,
Matheson,Present,
Matsui,Present,
McCarthy (CA),Present,
McCarthy (NY),Present,
McCaul,Present,
McClintock,Present,
McCollum,Present,
McCotter,Present,
McDermott,Present,
McGovern,Present,
McHenry,Present,
McIntyre,Present,
McKeon,Present,
McKinley,Present,
McMorris Rodgers,Present,
McNerney,Present,
Meehan,Present,
Meeks,Present,
Mica,Present,
Michaud,Present,
Miller (FL),Present,
Miller (MI),Present,
Miller (NC),Present,
Miller, Gary,Present,
Miller, George,Present,
Moore,Present,
Moran,Present,
Mulvaney,Present,
Murphy (CT),Present,
Murphy (PA),Present,
Myrick,Present,
Nadler,Present,
Napolitano,Present,
Neal,Present,
Neugebauer,Present,
Noem,Present,
Nugent,Present,
Nunes,Present,
Nunnelee,Present,
Olson,Present,
Olver,Present,
Owens,Present,
Palazzo,Present,
Pallone,Present,
Pascrell,Present,
Pastor (AZ),Present,
Paul,Present,
Paulsen,Present,
Payne,Present,
Pearce,Present,
Pelosi,Present,
Pence,Present,
Perlmutter,Present,
Peters,Present,
Peterson,Present,
Petri,Present,
Pingree (ME),Present,
Pitts,Present,
Platts,Present,
Poe (TX),Present,
Polis,Present,
Pompeo,Present,
Posey,Present,
Price (GA),Present,
Price (NC),Present,
Quayle,Present,
Quigley,Present,
Rahall,Present,
Rangel,Present,
Reed,Present,
Rehberg,Present,
Reichert,Present,
Renacci,Present,
Reyes,Present,
Ribble,Present,
Richardson,Present,
Richmond,Present,
Rigell,Present,
Rivera,Present,
Roby,Present,
Roe (TN),Present,
Rogers (AL),Present,
Rogers (KY),Present,
Rogers (MI),Present,
Rohrabacher,Present,
Rokita,Present,
Rooney,Present,
Ros-Lehtinen,Present,
Roskam,Present,
Ross (AR),Present,
Ross (FL),Present,
Rothman (NJ),Present,
Roybal-Allard,Present,
Royce,Present,
Runyan,Present,
Ruppersberger,Present,
Rush,Present,
Ryan (OH),Present,
Ryan (WI),Present,
Sánchez, Linda T.,Present,
Sanchez, Loretta,Present,
Sarbanes,Present,
Scalise,Present,
Schakowsky,Present,
Schiff,Present,
Schilling,Present,
Schmidt,Present,
Schock,Present,
Schrader,Present,
Schwartz,Present,
Schweikert,Present,
Scott (SC),Present,
Scott (VA),Present,
Scott, Austin,Present,
Scott, David,Present,
Sensenbrenner,Present,
Serrano,Present,
Sessions,Present,
Sewell,Present,
Sherman,Present,
Shimkus,Present,
Shuler,Present,
Shuster,Present,
Simpson,Present,
Sires,Present,
Slaughter,Present,
Smith (NE),Present,
Smith (NJ),Present,
Smith (TX),Present,
Smith (WA),Present,
Southerland,Present,
Speier,Present,
Stark,Present,
Stearns,Present,
Stivers,Present,
Stutzman,Present,
Sullivan,Present,
Sutton,Present,
Terry,Present,
Thompson (CA),Present,
Thompson (MS),Present,
Thompson (PA),Present,
Thornberry,Present,
Tiberi,Present,
Tierney,Present,
Tipton,Present,
Tonko,Present,
Towns,Present,
Tsongas,Present,
Turner,Present,
Upton,Present,
Van Hollen,Present,
Velázquez,Present,
Visclosky,Present,
Walberg,Present,
Walden,Present,
Walsh (IL),Present,
Walz (MN),Present,
Wasserman Schultz,Present,
Waters,Present,
Watt,Present,
Waxman,Present,
Webster,Present,
Weiner,Present,
Welch,Present,
West,Present,
Westmoreland,Present,
Whitfield,Present,
Wilson (FL),Present,
Wilson (SC),Present,
Wittman,Present,
Wolf,Present,
Womack,Present,
Woodall,Present,
Woolsey,Present,
Wu,Present,
Yarmuth,Present,
Yoder,Present,
Young (AK),Present,
Young (FL),Present,
Young (IN),Present,
